True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Tura Beach, New South Wales] Tura Beach is suburb of Merimbula, on the South Coast of New South Wales, Australia, in the Bega Valley Shire local government area. [Merimbula] At the 2016 census , the population was 3,544. [Elwood Zimmerman] Elwood Curtin Zimmerman (born in Spokane, Washington on December 8, 1912; died in Tura Beach, New South Wales on June 18, 2004) was an American entomologist best known for his two multivolume series: ""Insects of Hawaii"" published by the University of Hawaiʻ i Press and ""Australian Weevils (Coleoptera: Curculionoidea)"" published by Australia's CSIRO.","[Elwood Zimmerman] Elwood Zimmerman (January 15, 1925 – July 16, 2017) was an American entomologist and academic. He was born in the town of Dryden, New York. [Dryden (town), New York] Dryden is a town in Tompkins County, New York, United States. As of the 2016 census, the population of the town was 3,544.",3,REFUTES,"Elwood Zimmerman, Merimbula, Tura Beach, New South Wales",0.2982456093813482,0.40476190476190477,0.2361111111111111,0.12949639823197576,0.17647058823529413,0.10227272727272728,0.2982456093813482,0.40476190476190477,0.2361111111111111
"[Frailea] Frailea is a genus of globular to short cylindrical cacti native to Brazil. [Cyathodes] Cyathodes is a genus of shrubs within the heath family. [Frailea castanea] Frailea castanea is a species of Frailea found in Argentina, Brazil and Uruguay.",Cyathodes is a genus of flowering plants in the family Asteraceae. [Frailea castanea] Frailea castanea is a species of plant in the family Cactaceae. [Cyathodes] Cyathodes is a genus of plants in the family Cyathodiaceae.,3,REFUTES,"Frailea, Frailea castanea, Cyathodes",0.5714285665972512,0.7,0.4827586206896552,0.37288135110600407,0.4583333333333333,0.3142857142857143,0.5714285665972512,0.7,0.4827586206896552
"[Lulu (opera)] Theodor W. Adorno wrote ""The opera ""Lulu"" is one of those works that reveals the extent of its quality the longer and more deeply one immerses oneself in it."" [Theodor W. Adorno] Theodor W. Adorno ( ; ] ; born Theodor Ludwig Wiesengrund; September 11, 1903 – August 6, 1969) was a German philosopher, sociologist, and composer known for his critical theory of society. [Donald Gramm] "" Among the most notable of his many operatic roles were the title role in Verdi's ""Falstaff"", Leporello in Mozart's ""Don Giovanni"", and Dr. Schön and Jack the Ripper in Berg's ""Lulu"".","There is no record of Theodor W. Adorno writing an opera, or any other work, about Jack the Ripper. Theodor W. Adorno (1903-1969) was a German-American philosopher, cultural critic, and social theorist who was associated with the Frankfurt School of social theory. Donald Gramm is a fictional character, not a real person. Therefore, the claim that Donald Gramm played the role of Jack the Ripper is false.",3,REFUTES,"Donald Gramm, Theodor W. Adorno, Lulu (opera)",0.23809523337868488,0.3125,0.19230769230769232,0.06289307703176335,0.08196721311475409,0.05102040816326531,0.22222221750566903,0.2916666666666667,0.1794871794871795
"[Steyr Mannlicher] Originally part of Steyr-Daimler-Puch, it became independent when the conglomerate was broken up in 1989. [Steyr-Daimler-Puch] Steyr-Daimler-Puch was a large manufacturing conglomerate based in Steyr, Austria, which was broken up in stages between 1987 and 2001. [Steyr SSG 08] The Steyr SSG 08 (German: Scharfschützengewehr 2008, English: Sniper Rifle 08) is a modern bolt-action sniper rifle developed and produced by Steyr Mannlicher in Austria.","1987: Steyr-Daimler-Puch, an Austrian manufacturing conglomerate, was broken up into smaller companies. [Steyr-Daimler-Puch] Steyr-Daimler-Puch was an Austrian manufacturing conglomerate that existed from 1919 to 2001. [Steyr SSG 08] The Steyr SSG 08 is a bolt-action sniper rifle designed and manufactured by Steyr-Daimler-Puch in Austria. [Steyr-Daimler-Puch] In 1987, Steyr-Daimler-Puch was broken up into smaller companies. [Steyr-Daimler-Puch] The company was divided into three separate companies: Steyr-Daimler-Puch, Steyr Motors, and Puch. [Steyr-Daimler-Puch] Steyr Motors was responsible for the production of automotive components, while Puch focused on the manufacturing of bicycles and motorcycles. [Steyr-Daimler-Puch] The breakup of Steyr-Daimler-Puch was a result of the economic and political changes in Austria during the late 1980s and early 1990s. [Steyr-Daimler-Puch] As part of the restructuring process, the company's manufacturing operations were reorganized and streamlined, leading to the creation of smaller, more specialized companies. [Steyr-Daimler-Puch] The breakup of Steyr-Daimler-Puch had a significant impact on the company's operations and led to the creation of new businesses and products. [Steyr-Daimler-Puch] Today, Steyr-Daimler-Puch is no longer an active manufacturing conglomerate, but its legacy continues to be felt in the automotive and cycling industries.",3,REFUTES,"Steyr-Daimler-Puch, Steyr SSG 08, Steyr Mannlicher",0.3461538416674885,0.2621359223300971,0.5094339622641509,0.16438355758470433,0.11464968152866242,0.2903225806451613,0.3461538416674885,0.2621359223300971,0.5094339622641509
"[Andrew Stanton] His film work includes writing and directing Pixar's ""A Bug's Life"" (1998) (as co-director), ""Finding Nemo"" (2003), and ""WALL-E"" (2008), and the live-action film, Disney's ""John Carter"" (2012). [A Bug's Life] Directed by John Lasseter, the film involves a misfit ant named Flik that is looking for ""tough warriors"" to save his colony from greedy grasshoppers, only to recruit a group of bugs that turn out to be an inept circus troupe. [Finding Dory] Directed by Andrew Stanton with co-direction by Angus MacLane, the screenplay was written by Stanton and Victoria Strouse.","1. Andrew Stanton was the co-director of Finding Dory alongside Lee Unkrich. 2. Lee Unkrich directed the 2002 film A Bug's Life. 3. A Bug's Life featured greedy grasshoppers. Andrew Stanton co-directed Finding Dory with Lee Unkrich. Lee Unkrich directed the 2002 film A Bug's Life, which featured greedy grasshoppers. Therefore, the director of Finding Dory co-directed the film that featured greedy grasshoppers.",3,REFUTES,"Finding Dory, A Bug's Life, Andrew Stanton",0.18518518117283958,0.3333333333333333,0.1282051282051282,0.029629625288340834,0.046511627906976744,0.021739130434782608,0.18518518117283958,0.3333333333333333,0.1282051282051282
"[Yorkshire Terrier] The Yorkshire Terrier is a small dog breed of terrier type, developed during the 19th century in Yorkshire, England, to catch rats in clothing mills. [Cavalier King Charles Spaniel] The Cavalier King Charles Spaniel is a small spaniel classed as a toy dog by The Kennel Club and the American Kennel Club. [Hypoplasia of dens] It is more commonly seen in certain breeds, including the Chihuahua, the Papillon, the Pointer and the Yorkshire Terrier.","The breed that is affected is the Sussex Spaniel. [Kennel Club] The Kennel Club is a British organization for the promotion of dogs as pets and companions. [Kennel Club] The Kennel Club is the UK's largest dog welfare organization, working to protect and promote the welfare of dogs. [Kennel Club] The Cavaliers are a kind of dog. [Cavalier King Charles Spaniel] The Cavalier King Charles Spaniel is a small dog breed that originated in the United Kingdom and is part of the toy dog group. [Cavalier King Charles Spaniel] The breed was developed in the 16th century by crossing the small, smooth-coated English Toy Spaniel with the larger, long-coated Pug. [Cavalier King Charles Spaniel] The Sussex Spaniel is a small breed of dog that originated in Sussex, England. [Sussex Spaniel] The Sussex Spaniel is a rare breed of dog that was developed in the late 18th century in Sussex, England. [Sussex Spaniel] It is also known as the ""Sussex Trout"". [Sussex Spaniel] The breed is known for its distinctive coat, which is smooth and shiny, and its friendly and outgoing temperament. [Sussex Spaniel] The Sussex Spaniel is a small dog that is well-suited for a family pet. [Sussex Spaniel] The breed is also known for its intelligence and trainability. [Sussex Spaniel] The Cavalier King Charles Spaniel is a kind of dog. [Cavalier King Charles Spaniel] The breed is known for its friendly and outgoing temperament, and is often referred to as the ""King of the Small Dogs"". [Cavalier King Charles Spaniel] The breed is also known for its intelligence and trainability. [Cavalier King Charles Spaniel] The breed is popular as a family pet and is well-suited for apartment living. [Cavalier King Charles Spaniel] The Sussex Spaniel is a small breed of dog that is known for its distinctive coat and friendly temperament. [Sussex Spaniel] The breed is also known for its intelligence and trainability. [Sussex Spaniel] The",3,REFUTES,"Hypoplasia of dens, Cavalier King Charles Spaniel, Yorkshire Terrier",0.33333332876355554,0.25773195876288657,0.4716981132075472,0.16101694501472288,0.11377245508982035,0.2753623188405797,0.3199999954302223,0.24742268041237114,0.4528301886792453
"[Eddie Cahill] Edmund Patrick ""Eddie"" Cahill (born January 15, 1978) is an American actor best known for portraying ""Miracle on Ice"" goalie Jim Craig in the movie ""Miracle"", and for playing the roles of Tag Jones on ""Friends"" and Detective Don Flack on ""."" [Jim Craig (ice hockey)] James Downey Craig (born May 31, 1957) is a retired American ice hockey goaltender who is most notable for being part of the 1980 U.S. Olympic hockey team that won the Olympic gold medal at the Lake Placid Winter Games. [Glory Days (2002 TV series)] The series was created by Kevin Williamson, and stars Eddie Cahill and Poppy Montgomery.","[Mike Lipscombe] Mike Lipscombe is a British actor, writer, and comedian. He is best known for his role as Mike Donnelly in the 1999 film, The 10th Kingdom, and for his recurring role as Peter Steadman in the 2002 TV series, Glory Days. [Rick Ranford] Rick Ranford is a retired Canadian ice hockey goaltender who played in the National Hockey League (NHL) for the St. Louis Blues, Toronto Maple Leafs, and Hartford Whalers between 1979 and 1992. Ranford is best known for his role as goalie Jim Craig in the 1981 film, Miracle on Ice. [Miracle on Ice] Miracle on Ice is a 1981 American sports drama film directed by Craig Rauser and starring Kurt Russell as Jim Craig, a goaltender for the 1980 United States Olympic ice hockey team. The film is based on the true story of the U.S. ice hockey team that won the gold medal at the 1980 Winter Olympics in Lake Placid, New York. The film was a critical and commercial success, and is often cited as one of the greatest sports movies of all time.",3,REFUTES,"Glory Days (2002 TV series), Eddie Cahill, Jim Craig (ice hockey)",0.35999999508450004,0.3185840707964602,0.41379310344827586,0.16541352901125006,0.13924050632911392,0.2037037037037037,0.32999999508450006,0.2920353982300885,0.3793103448275862
"[Excuse My French (album)] Excuse My French is the debut studio album by American rapper French Montana. [Excuse My French (album)] The album features guest appearances from Diddy, Nicki Minaj, Drake, Ace Hood, Lil Wayne, Birdman, The Weeknd, Rick Ross, 2 Chainz, Max B, Ne-Yo, Machine Gun Kelly, Raekwon, Scarface and Snoop Dogg, among others. [Machine Gun Kelly (rapper)] Richard Colson Baker (born April 22, 1990), better known by his stage names MGK and Machine Gun Kelly, is an American rapper and actor, from Cleveland, Ohio. [Pop That] Released as the first single from his debut studio album ""Excuse My French"" (2013), it features guest appearances from fellow rappers Rick Ross, Drake and Lil Wayne.","1HipHop Premiere: Jidenna ""Classic Man"" (Feat. Roman GianArthur) (www.hotnewhiphop.com) Jidenna The Chocolate Man (born 4th of April 1985) is an American rapper, singer, and songwriter from Sacramento, California. He is known for his unique blend of traditional Nigerian music and contemporary hip hop. In 2015, he released his debut album, ""Jidenna"", which included the hit single ""Classic Man"". The album featured a guest appearance by Roman GianArthur, a rapper and actor from Cleveland, Ohio. (www.allmusic.com)",3,REFUTES,"Machine Gun Kelly (rapper), Excuse My French (album), Pop That",0.2620689605707492,0.2923076923076923,0.2375,0.07865168048415636,0.09090909090909091,0.06930693069306931,0.23448275367419752,0.26153846153846155,0.2125
"[2014 in video gaming] In addition, it saw the release of many new intellectual properties, such as ""Destiny"", ""Five Nights at Freddy's,"" ""Sunset Overdrive"", ""Titanfall"", ""The Evil Within"" and ""Watch Dogs"". [Five Nights at Freddy's (video game)] The game centers around a fictional pizza restaurant called ""Freddy Fazbear's Pizza"", where the player must act as a night security guard, defending themselves from the malfunctioning, haunted animatronic characters by tracking their movement through the facility using security cameras. [Five Nights at Freddy's 2] It is the second game in the ""Five Nights at Freddy's"" series, and is chronologically set before the events of the first game.","2014 was the year when the first game in the series, Five Nights at Freddy's, was released. [Five Nights at Freddy's 2] Five Nights at Freddy's 2 is a survival horror video game developed by Scott Cawthon and released in 2014 for Microsoft Windows. [Five Nights at Freddy's] Five Nights at Freddy's is a survival horror video game developed by Scott Cawthon and released in 2014 for Microsoft Windows.",3,REFUTES,"Five Nights at Freddy's (video game), 2014 in video gaming, Five Nights at Freddy's 2",0.26785713877551026,0.46875,0.1875,0.11347517306574133,0.18604651162790697,0.08163265306122448,0.21428571020408166,0.375,0.15
"[Conspirare] Conspirare has commissioned works from composers including David Lang, Tarik O'Regan, Jocelyn Hagen, Donald Grantham, Eric Whitacre, Nico Muhly, Mark Adamo, Robert Kyr, Jake Heggie, Eric Banks, and Jake Runestad. [Eric Whitacre] Eric Edward Whitacre (born January2, 1970) is a Grammy-winning American composer, conductor, and speaker, known for his choral, orchestral and wind ensemble music. [Eric Whitacre] He is also known for his ""Virtual Choir"" projects, bringing individual voices from around the globe together into an online choir. [Tarik O'Regan: Threshold of Night] Tarik O'Regan: Threshold of Night is the third release by the choral group Conspirare and the second recording of the work of Tarik O'Regan.","Eric Whitacre (born March 9, 1970) is an American composer, conductor, and teacher. [Tarik O'Regan] Tarik O'Regan (born 1978) is a British composer and organist. [Lund Chamber Choir] The Lund Chamber Choir is a Swedish chamber choir based in Lund.",3,REFUTES,"Eric Whitacre, Conspirare, Tarik O'Regan: Threshold of Night",0.2608695611251418,0.45454545454545453,0.18292682926829268,0.09999999604489812,0.18421052631578946,0.06862745098039216,0.24347825677731574,0.42424242424242425,0.17073170731707318
