True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Canine follicular dysplasia] Certain breeds, such as the Mexican Hairless Dog and Chinese Crested Dog, are bred specifically for alopecia. [Mexican Hairless Dog] The Xoloitzcuintli ( ; Nahuatl pronunciation: ), or Xolo for short, is a hairless breed of dog, found in toy, miniature, and standard sizes.","1. The Chinese Crested Dog is known for its lack of fur, specifically on its body. 2. The Xoloitzcuintli is also known for its lack of fur, specifically on its body. CLAIM: The Chinese Crested Dog and the Xoloitzcuintli are specifically bred for alopecia. EVIDENCE: 1. The Chinese Crested Dog is known for its lack of fur, specifically on its body. 2. The Xoloitzcuintli is also known for its lack of fur, specifically on its body.",2,SUPPORTS,"Mexican Hairless Dog, Canine follicular dysplasia",0.40579709682839743,0.56,0.3181818181818182,0.10126581792020534,0.12121212121212122,0.08695652173913043,0.28985506784289017,0.4,0.22727272727272727
"[SAS Technical Services] The company is owned by the SAS Group and provides technical maintenance of aircraft to airlines in and outside the SAS Group. [SAS Technical Services] It is headquartered at Arlanda outside Stockholm and has 3,600 employees. [SAS Group] Scandinavian Airlines System Aktiebolag (, Nasdaq: SAS , ), trading as SAS Group and SAS AB, is an airline holding company headquartered in the SAS Frösundavik Office Building in Solna Municipality, Sweden. [SAS Group] It also owns the aviation services companies SAS Business Opportunities, SAS Cargo Group, SAS Ground Services, and SAS Technical Services. [SAS Group] SAS Group is partially owned by the governments of Sweden, Denmark, and Norway, with a 21.4%, 14.3%, and 14.3% ownership, respectively.","1. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the SAS Group. [SAS Group] 2. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the SAS Group. [SAS Group] 3. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the SAS Group. [SAS Group] 4. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the SAS Group. [SAS Group] 5. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the SAS Group. [SAS Group] 6. [SAS Group] SAS Group (Swedish Air Transport, AB) is a Swedish airline company that operates in Scandinavia, Europe, North America, South America, and the Caribbean. [SAS Group] It is headquartered in Solna Municipality, Sweden, and operates as a subsidiary of the",2,SUPPORTS,"SAS Technical Services, SAS Group",0.3157894692397661,0.47368421052631576,0.23684210526315788,0.13836477547248938,0.21153846153846154,0.102803738317757,0.2807017499415205,0.42105263157894735,0.21052631578947367
"[Merrick Boulevard buses] The Q5 and Q85 bus routes constitute a public transit corridor running along Merrick Boulevard in Southeastern Queens, New York City, United States. [Merrick Boulevard buses] The routes run from the Jamaica Center transit hub and business district to Rosedale, with continued service to the Green Acres Mall shopping center in Nassau County. [Green Acres Mall] Green Acres Mall is an indoor shopping mall located in South Valley Stream, New York, off Sunrise Highway in Nassau County right off the border of New York City and the Incorporated Village of Valley Stream (part of the parking lot and stores on the north side of the property are in the Village, while the mall itself is in an unincorporated hamlet of the Town of Hempstead). [Green Acres Mall] The mall has a gross leasable area (GLA) of 1800000 sqft .","[Merrick Boulevard] Merrick Boulevard is a major north-south road in the western part of the U.S. state of Florida. [Gross leasable area] Gross leasable area (GLA) is a term used in commercial real estate to refer to the total rentable space of a commercial property, including common areas like lobbies, elevators, and restrooms, but excluding the land itself. [Shopping mall] A shopping mall is a North American term for a center where retail stores are located, especially a large one with many retail stores and restaurants.",2,SUPPORTS,"Green Acres Mall, Merrick Boulevard buses",0.25641025150969765,0.29850746268656714,0.2247191011235955,0.06635070612789505,0.08433734939759036,0.0546875,0.24358973868918485,0.2835820895522388,0.21348314606741572
"[Robert Purcell (virologist)] Robert H. Purcell (born 19 December 1935) is a virologist who, together with Stephen Feinstone and Albert Kapikian, co-identified the Hepatitis A virus (HAV) in 1973. [Hepatitis A] When symptoms occur, they typically last eight weeks and may include nausea, vomiting, diarrhea, jaundice, fever, and abdominal pain.","Robert Purcell is a Canadian-American computer scientist and professor at Harvard University who has made significant contributions to the field of computer science, including the development of the Purcell algorithm for solving the traveling salesman problem and the Purcell-Koml�si model of the World Wide Web. [Robert Purcell] Robert Purcell (born 1951) is a Canadian-American computer scientist and professor at Harvard University. He is known for his work on algorithms, data structures, and the World Wide Web. [Jaundice] Jaundice is a yellow discoloration of the skin and eyes, resulting from an excess of bilirubin in the blood. [Fever] Fever is an elevated temperature in the body, usually above normal levels. [Abdominal pain] Abdominal pain, also known as stomachache, is pain that occurs in the abdomen (belly). [Nausea] Nausea is a feeling of unease or discomfort in the stomach, often accompanied by vomiting. [Vomiting] Vomiting is the act of forcing food or other substances out of the stomach through the mouth. [Diarrhea] Diarrhea is a condition characterized by frequent, loose, and watery stools. These symptoms are not related to the virus identified by Robert Purcell.",2,SUPPORTS,"Hepatitis A, Robert Purcell (virologist)",0.14545454138034908,0.1016949152542373,0.2553191489361702,0.01941747210246085,0.012738853503184714,0.04081632653061224,0.14545454138034908,0.1016949152542373,0.2553191489361702
"[Rock (Nominees) Ltd v RCO Holdings Ltd] RCO itself was in the cleaning, catering and security porterage business. [ISS A/S] ISS services include: cleaning services, support services, property services, catering services, security services and facility management services.","1. [Rock Nominees Ltd] Rock Nominees Ltd is a limited liability company incorporated in the British Virgin Islands. [ISS A/S (Integrated Service Solutions)] ISS A/S (Integrated Service Solutions) is a Danish limited liability company. [Cleaning] Cleaning is the process of removing dirt, stains, and impurities from a surface or object. [Catering] Catering is the practice of providing food and beverage service to a specific location or event. [Security] Security is the state of being protected from harm or danger.",2,SUPPORTS,"ISS A/S, Rock (Nominees) Ltd v RCO Holdings Ltd",0.19047618603174613,0.14285714285714285,0.2857142857142857,0.018691584320029014,0.014084507042253521,0.027777777777777776,0.16666666222222234,0.125,0.25
"[Both Sides Now (Joni Mitchell album)] The album won two Grammy awards in 2001 for Best Traditional Pop Vocal Album and Best Instrumental Arrangement Accompanying Vocalist(s) for the song ""Both Sides, Now"". [Both Sides, Now] ""Both Sides, Now"" is a song by Joni Mitchell, and one of her best-known songs. [Both Sides, Now] She re-recorded the song in a lusher, orchestrated version for her 2000 album ""Both Sides Now""; this version was subsequently featured on the soundtrack to the 2003 film ""Love Actually"" and was performed by Sara Bareilles during the 89th Academy Awards' ""In Memoriam"" homage.","2003 [Love Actually] Love Actually is a 2003 American romantic comedy film written and directed by Richard Curtis. [Joni Mitchell] Joni Mitchell (; July 7, 1943 – November 7, 2018) was a Canadian singer-songwriter and musician. [Grammy awards] The Grammy Awards are awarded annually by the National Academy of Recording Arts and Sciences (NARAS) to recognize outstanding work in the music industry.",2,SUPPORTS,"Both Sides Now (Joni Mitchell album), Both Sides, Now",0.25806451119276796,0.2909090909090909,0.2318840579710145,0.013157889931615329,0.01639344262295082,0.01098901098901099,0.22580644667663902,0.2545454545454545,0.2028985507246377
"[Texas A&amp;M Aggies football] The Texas A&M Aggies football program represents Texas A&M University in the sport of American football. [Texas A&amp;M Aggies football] Kevin Sumlin is currently the team's head coach. [Kevin Sumlin] Previously, Sumlin was the head football coach at the University of Houston from 2007 to 2011.","[Kevin Sumlin] Kevin Elvis Sumlin (born March 29, 1964) is an American football coach who is the current head coach of the Texas A&M Aggies football team. [University of Houston] The University of Houston (UH or U of H) is a public research university in Houston, Texas. [Kevin Sumlin] Sumlin was previously the head football coach at the University of Houston from 2007 to 2011, leading the Cougars to two bowl games and winning the 2008 Conference USA championship. [University of Houston] The University of Houston is a major public research university in Houston, Texas, United States. [Kevin Sumlin] Sumlin was hired as the head coach of the Texas A&M Aggies football team in 2011, after leading the Cougars to a 5-7 season in 2010. [Texas A&M Aggies football] Texas A&M Aggies football represents Texas A&M University in college football at the National Collegiate Athletic Association (NCAA) Division I level.",2,SUPPORTS,"Kevin Sumlin, Texas A&amp;M Aggies football",0.46846846429023625,0.3333333333333333,0.7878787878787878,0.2784810085843615,0.19469026548672566,0.4888888888888889,0.4504504462722183,0.32051282051282054,0.7575757575757576
"[The Daily Howler] The Daily Howler is an American political blog written by Bob Somerby. [The Daily Howler] Despite being left of center in his politics, Somerby mainly critiques liberals in the U.S. mainstream media who he feels do poor journalism, such as Rachel Maddow and Keith Olbermann, both of MSNBC. [Rachel Maddow] Rachel Anne Maddow ( , ; born April 1, 1973) is an American television host, political commentator, and author.","Anne Gusdon is a journalist and television personality who works for MSNBC. [Anne Gusdon] Anne Gusdon is an American journalist and television personality who works for MSNBC. She has covered a wide range of political and social issues, including the 2016 presidential election and the Trump administration. [Daily Howler] The Daily Howler is a blog that critiques the media and political culture in the United States. It was created by Bob Somerby in 2000, and has been widely cited as a source of insight and analysis on political and media issues.",2,SUPPORTS,"The Daily Howler, Rachel Maddow",0.3833333283347223,0.3770491803278688,0.3898305084745763,0.12244897461983453,0.11392405063291139,0.1323529411764706,0.3333333283347223,0.32786885245901637,0.3389830508474576
"[Madonna (entertainer)] Madonna Louise Ciccone ( ; born August 16, 1958) is an American singer, songwriter, actress, and businesswoman. [William Friedkin] William Friedkin (born August 29, 1935) is an American film director, producer and screenwriter best known for directing ""The French Connection"" in 1971 and ""The Exorcist"" in 1973; for the former, he won the Academy Award for Best Director.","[Madonna] Madonna Ciccone (born August 16, 1958) is an American singer-songwriter, actress, and entrepreneur. [William Friedkin] William Peter Friedkin (born December 29, 1935) is an American film director, producer, and screenwriter.",2,SUPPORTS,"Madonna (entertainer), William Friedkin",0.5333333288035557,0.7692307692307693,0.40816326530612246,0.3529411720525951,0.5357142857142857,0.2631578947368421,0.5333333288035557,0.7692307692307693,0.40816326530612246
"[Shenandoah Valley Regional Airport] Shenandoah Valley Regional Airport (IATA: SHD, ICAO: KSHD, FAA LID: SHD) is a public airport located 10 nautical miles (12 mi, 19 km) northeast of the central business district of Staunton, a city in Augusta County, Virginia, United States. [Santa Barbara Municipal Airport] Santa Barbara Municipal Airport (IATA: SBA, ICAO: KSBA, FAA LID: SBA) is a public airport 7 mi west of downtown Santa Barbara, California, United States.","🇺🇸 [Shenandoah Valley Regional Airport] Shenandoah Valley Regional Airport (IATA: SHD, ICAO: KSHD, FAA: SHD) is a public airport located three nautical miles (5.6 km) southeast of the central business district of Harrisonburg, in Rockingham County, Virginia, United States. [Santa Barbara Municipal Airport] Santa Barbara Municipal Airport (IATA: SBA, ICAO: KSBA, FAA: SBA) is a public airport located two nautical miles (3.7 km) northeast of the central business district of Santa Barbara, in Santa Barbara County, California, United States. 🇺🇸",2,SUPPORTS,"Santa Barbara Municipal Airport, Shenandoah Valley Regional Airport",0.7843137204921184,0.8,0.7692307692307693,0.6046511577934021,0.5909090909090909,0.6190476190476191,0.7843137204921184,0.8,0.7692307692307693
