True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Brandeis Award (privacy)] The Brandeis Award is named in honor of Louis Brandeis and awarded by Patient Privacy Rights, a health privacy watchdog. [Louis Brandeis] Louis Dembitz Brandeis ( ; November 13, 1856 – October 5, 1941) was an American lawyer and associate justice on the Supreme Court of the United States from 1916 to 1939.","[Patient Privacy Rights] Patient Privacy Rights is a nonprofit organization dedicated to protecting the privacy and security of patients health information. [Brandeis Award] The Brandeis Award by Patient Privacy Rights is named after Louis D. Brandeis (1856-1941), Associate Justice of the Supreme Court of the United States from 1916 to 1939.",2,REFUTES,"Louis Brandeis, Brandeis Award (privacy)",0.5393258377477591,0.6,0.4897959183673469,0.29702969800999907,0.32608695652173914,0.2727272727272727,0.4269662871859614,0.475,0.3877551020408163
"[Polar Bear (cocktail)] A Polar Bear, After Eight or Peppermint Paddy (a play on ""Peppermint Pattie"") is a mint chocolate cocktail that tastes like a York Peppermint Pattie or an After Eight wafer. [Daiquiri] Daiquiri ( ; Spanish: ""daiquirí"" ] ) is a family of cocktails whose main ingredients are rum, citrus juice (typically lime juice), and sugar or other sweetener.","[Polar Bear] The Polar Bear is a cocktail made with gin, orange juice, grenadine, and soda water. [Daiquiri] The Daiquiri is a classic cocktail made with rum, lime juice, simple syrup, and crushed ice.",2,REFUTES,"Daiquiri, Polar Bear (cocktail)",0.27848100824226896,0.4230769230769231,0.20754716981132076,0.022727268233471962,0.03333333333333333,0.017241379310344827,0.2531645525460664,0.38461538461538464,0.18867924528301888
"[FC Dynamo Kyiv] Football Club Dynamo Kyiv (Ukrainian: Футбольний клуб «Динамо» Київ , ] ) is a Ukrainian professional football club based in Kiev. [FC Dynamo Kyiv] Their home is the 70,050 capacity Olimpiyskiy National Sports Complex. [Olimpiyskiy National Sports Complex] The Olympic National Sports Complex (also known as Olympic Stadium; Ukrainian: Національний спортивний комплекс ""Олімпійський"" ) is a multi-use sports and recreation facility in Kiev, Ukraine, located on the slopes of the city's central Cherepanov Hill, Pechersk Raion.","[Olimpiyskiy National Sports Complex] The Olimpiyskiy National Sports Complex ( Ukrainian: ; Russian: ; English: Olympic Sports Complex) is a multi-purpose recreation and sports facility located in Kyiv, Ukraine. It was opened in 1961 and has hosted numerous international sporting events, including the 1980 Summer Olympics, the 2018 European Championships, and the 2019 European Games. The facility is home to several sports clubs, including Dynamo Kyiv, a professional football club that has won several domestic and international titles.",2,REFUTES,"FC Dynamo Kyiv, Olimpiyskiy National Sports Complex",0.3865546168575666,0.40350877192982454,0.3709677419354839,0.12244897459762158,0.11842105263157894,0.1267605633802817,0.3361344487903397,0.3508771929824561,0.3225806451612903
"[Red Velvet discography] The discography of the South Korean girl group Red Velvet consists of one studio album, five extended plays, and twelve singles. [S.M. Entertainment] It is currently one of the largest entertainment companies in South Korea.","[Red Velvet (group)] Red Velvet (Korean: ; Hanja: ; RR: Sebunbureot; also known as Red Velvet, Red Velvet, or Red VELVET) is a South Korean pop girl group formed by SM Entertainment in 2001. [SM Entertainment] SM Entertainment (Korean: ; Hanja: ; RR: SM Entertainment) is a South Korean entertainment company, established in 1995 by Lee Soo-man. It is one of the largest entertainment companies in South Korea and is known for producing popular K-pop groups such as H.O.T., Wanna One, BoA, TVXQ, Super Junior, Girls' Generation, SHINee, Exo, and Red Velvet.",2,REFUTES,"Red Velvet discography, S.M. Entertainment",0.3877550975739276,0.2923076923076923,0.5757575757575758,0.21487602881223966,0.15476190476190477,0.35135135135135137,0.3877550975739276,0.2923076923076923,0.5757575757575758
"[Edwin Forrest] His feud with the British actor William Charles Macready was the cause of the deadly Astor Place Riot of 1849. [Astor Place Riot] The Astor Place Riot occurred on May 10, 1849, at the now-demolished Astor Opera House in Manhattan, New York City and left at least 25 dead and more than 120 injured.","[The Astor Place Riot] The Astor Place Riot was a violent confrontation that took place on May 10, 1849, in the heart of Manhattan, New York City, between the city's police force and a group of about 1,500 working-class men, most of whom were Irish immigrants. [Edwin Forrest] Edwin Forrest (February 18, 1806 – November 19, 1872) was an American actor and playwright. [Horace H. Fuller] Horace H. Fuller (1808 – March 22, 1877) was an American actor and playwright.",2,REFUTES,"Astor Place Riot, Edwin Forrest",0.3669724722161435,0.3125,0.4444444444444444,0.17460316972915108,0.1506849315068493,0.20754716981132076,0.3486238483629324,0.296875,0.4222222222222222
"[The Hobbit: The Desolation of Smaug] The Hobbit: The Desolation of Smaug is a 2013 epic high fantasy adventure film directed by Peter Jackson and produced by WingNut Films in collaboration with New Line Cinema and Metro-Goldwyn-Mayer. [Metro-Goldwyn-Mayer] Metro-Goldwyn-Mayer Studios Inc. (abbreviated as MGM or M-G-M, also known as Metro-Goldwyn-Mayer Pictures, Metro-Goldwyn-Mayer or simply Metro, and for a former interval known as Metro-Goldwyn-Mayer/United Artists, or MGM/UA) is an American media company, involved primarily in the production and distribution of feature films and television programs.","[The Hobbit: The Desolation of Smaug] The Hobbit: The Desolation of Smaug is a 2013 fantasy adventure film directed by Peter Jackson and produced by WingNut Films and New Line Cinema, in association with MGM (Metro-Goldwyn-Mayer) Studios Inc. [Metro-Goldwyn-Mayer Studios Inc.] Metro-Goldwyn-Mayer Studios Inc. is an American media company that has produced numerous films and television shows, including The Hobbit: The Desolation of Smaug.",2,REFUTES,"The Hobbit: The Desolation of Smaug, Metro-Goldwyn-Mayer",0.6355140138178007,0.7555555555555555,0.5483870967741935,0.4511278147255357,0.5555555555555556,0.379746835443038,0.5794392474626605,0.6888888888888889,0.5
"[WJAR] WJAR (more commonly known as NBC 10) is the NBC-affiliated television station for the state of Rhode Island and Bristol County, Massachusetts licensed to Providence. [WJAR] Owned by Sinclair Broadcast Group, the station shares studios on Kenney Drive in Cranston with ZGS Communications-owned Telemundo affiliate WRIW-CD. [Sinclair Broadcast Group] Sinclair Broadcast Group is an American telecommunications company that is owned by the family of company founder Julian Sinclair Smith.","[WJAR] WJAR (channel 10) is the NBC-affiliated television station in Providence, Rhode Island, United States. [NBC 10] NBC 10 (formerly known as WJAR) is the NBC-affiliated television station in Providence, Rhode Island, United States.",2,REFUTES,"Sinclair Broadcast Group, WJAR",0.3291139199230893,0.5652173913043478,0.23214285714285715,0.15384615006883234,0.30434782608695654,0.10294117647058823,0.30379746422688675,0.5217391304347826,0.21428571428571427
"[The Desire to Live] The Desire to Live (Spanish: ""El Deseo de vivir"" ) is a 1973 Argentine romantic musical film directed by Julio Saraceni and starring Sandro and Elena Sedova. [Sandro de América] Roberto Sánchez-Ocampo (August 19, 1945 – January 4, 2010), better known by his artist names Sandro/Sandro de América (""Sandro of America""), ""Gitano"" (gypsy), and the Argentine Elvis, was a notable Argentine singer and actor.","[Aashiqui 2] Aashiqui 2 (2013) is a Bollywood musical romantic drama film directed by Dev Kohli. [Julio Saraceni] Julio Breda Saraceni ( ; 1925 – 2010) was an Argentine film director, producer and screenwriter. He is best known for directing the 1969 film, The Battle of the River Plate.",2,REFUTES,"The Desire to Live, Sandro de América",0.3300970824356679,0.3695652173913043,0.2982456140350877,0.05263157407202262,0.0625,0.045454545454545456,0.2912621309793572,0.32608695652173914,0.2631578947368421
"[Horse Creek (McKenzie River)] It begins in the Cascade Range in the Three Sisters Wilderness of the Willamette National Forest. [Cascade Range] The Cascade Range or Cascades is a major mountain range of western North America, extending from southern British Columbia through Washington and Oregon to Northern California.","[Cascade Range] The Cascade Range is a major mountain range that includes volcanoes, mountain peaks, and valleys along the western edge of North America. [Horse Creek] Horse Creek is a stream in the U.S. state of Montana. It is a left tributary of the Bitterroot River and flows through the Bitterroot National Forest.",2,REFUTES,"Horse Creek (McKenzie River), Cascade Range",0.5238095188095239,0.5238095238095238,0.5238095238095238,0.23157894238227159,0.22,0.24444444444444444,0.4999999950000001,0.5,0.5
"[Miklos Wright] Miklos Wright is an American film editor. [Miklos Wright] His most notable works include ""Open Range"" and ""Mr. Brooks"", both of which starred Kevin Costner, along with doing multiple episodes of ""Southland (TV Series)"" and ""Chicago PD (TV Series)"". [Open Range (2003 film)] The film was the final on-screen appearance of Jeter, who died before it was released, and the film was dedicated to Jeter's memory, and to that of Costner's parents, Bill and Sharon.","[Bea Arthur] Bea Arthur ( ; January 10, 1922 – April 20, 2009) was an American actress, comedian, and singer. [Miklos Wright] Miklos Wright ( ; ] ; born September 12, 1944) is a Hungarian-American film editor, producer and director, best known for his work on the film The Odd Couple (1968).",2,REFUTES,"Miklos Wright, Open Range (2003 film)",0.22429906049436643,0.2553191489361702,0.2,0.08130080818296016,0.1,0.0684931506849315,0.2056074717093197,0.23404255319148937,0.18333333333333332
"[Railroad Labor Board] The Board was terminated on May 20, 1926 when President Calvin Coolidge signed a new Railway Labor Act into law. [Calvin Coolidge] A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.","[Franklin D. Roosevelt] Franklin Delano Roosevelt ( ; January 30, 1882 – April 12, 1945), often referred to by his initials FDR, was the 32nd president of the United States (1933–1945). [Railway Labor Act] The Railway Labor Act (RLA) is a federal law in the United States that regulates labor relations in the railroad industry. [Zhanjiang] Zhanjiang ( ; ; Chinese: 湾江; pinyin: Zhanjiāng) is a prefecture-level city in Guangdong Province, China, located on the southeastern coast of China.",2,REFUTES,"Calvin Coolidge, Railroad Labor Board",0.22429906061315408,0.1875,0.27906976744186046,0.033613440635549004,0.0273972602739726,0.043478260869565216,0.20560747182810737,0.171875,0.2558139534883721
"[Powwow Highway] Wes Studi and Graham Greene, who were relatively unknown actors at the time, have small supporting roles. [Wes Studi] Wesley ""Wes"" Studi (Cherokee: ᏪᏌ ᏍᏚᏗ ) (born December 17, 1947) is a Cherokee actor and film producer from Nofire Hollow in Oklahoma. [Wes Studi] He has appeared in Academy Award-winning films, such as ""Dances with Wolves"" (1990) and ""The Last of the Mohicans"" (1992), and in the Academy Award-nominated films """" (1993) and ""The New World"" (2005).","[Wes Studi] Wesley ""Wes"" Studi ( ; ] ; born December 4, 1947) is a Native American actor who has appeared in over 50 films and television series. [Powwow Highway] Powwow Highway is a 1989 American comedy-drama film directed by Louis Soulards and written by Michael H. Prince. [Wes Studi] Studi has appeared in several notable films, including The Last of the Mohicans (1992), Geronimo: An American Legend (1993), The New World (1998), The Thin Red Line (1998), and Avatar (2009).",2,REFUTES,"Wes Studi, Powwow Highway",0.38461537961656805,0.390625,0.3787878787878788,0.14473683710526333,0.14473684210526316,0.14473684210526316,0.38461537961656805,0.390625,0.3787878787878788
"[We Were Soldiers] It is based on the book ""We Were Soldiers Once… And Young"" (1992) by Lieutenant General (Ret.) [Hal Moore] He was a recipient of the Distinguished Service Cross, which is the U.S. military's second highest decoration for valor, and was the first of his West Point class (1945) to be promoted to brigadier general, major general, and lieutenant general.","[Homer H. Stewart] Homer H. Stewart (September 21, 1923 – August 27, 1995) was a highly decorated United States Army Air Forces officer who served during World War II. [We Were Soldiers Once… And Young] We Were Soldiers Once… And Young is a 1984 book by Harold G. Moore and Joseph L. Galloway, both of whom were members of the United States Army during the Vietnam War.",2,REFUTES,"We Were Soldiers, Hal Moore",0.2407407357407408,0.24074074074074073,0.24074074074074073,0.09677418854968808,0.09836065573770492,0.09523809523809523,0.22222221722222232,0.2222222222222222,0.2222222222222222
"[Electoral district of Fisher] It covers a 94.2 km² suburban and semi rural area on the southern fringes of Adelaide, taking in the suburbs of Aberfoyle Park, Chandlers Hill, Cherry Gardens, Coromandel East, Happy Valley, Reynella East and parts of Clarendon, O'Halloran Hill and Woodcroft. [Aberfoyle Park, South Australia] Aberfoyle Park is a suburb in the City of Onkaparinga in the state of South Australia.",[Fisher Electoral District] The Electoral district of Fisher is located in the Australian state of South Australia. [The Hub] The Hub is a shopping mall located in the suburb of Aberfoyle Park in the Australian city of Adelaide.,2,REFUTES,"Electoral district of Fisher, Aberfoyle Park, South Australia",0.3157894691828255,0.46153846153846156,0.24,0.16666666215494802,0.24242424242424243,0.12698412698412698,0.2631578902354571,0.38461538461538464,0.2
"[Sixth-generation jet fighter] The USAF is pursuing development and acquisition of a sixth-generation fighter through the F-X program to complement existing platforms in service such as the Lockheed Martin F-22 Raptor. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter aircraft developed for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The prime contractor, Lockheed Martin, built most of the F-22's airframe and weapons systems and conducted final assembly, while Boeing provided the wings, aft fuselage, avionics integration, and training systems.","[Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a single-seat, twin-engine fifth-generation tactical fighter developed by Lockheed Martin for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The F-22 Raptor is a 5th generation air superiority fighter, designed to be the U.S. Air Forces primary air superiority fighter. [Boeing] Boeing is an American multinational corporation that designs, manufactures, and sells airplanes, rotorcraft, rockets, and satellites worldwide.",2,REFUTES,"Lockheed Martin F-22 Raptor, Sixth-generation jet fighter",0.3898305035665039,0.45098039215686275,0.34328358208955223,0.23776223289158405,0.2833333333333333,0.20481927710843373,0.3898305035665039,0.45098039215686275,0.34328358208955223
"[Steyr M1912] The Steyr M1912, also known as the Steyr-Hahn, is a semi-automatic pistol developed in 1911 by the Austrian firm Steyr Mannlicher and designed by Karel Krnka, based on the mechanism of the Roth–Steyr M1907. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria.","[Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria. [Sankt Ulrich bei Steyr] Sankt Ulrich bei Steyr is a municipality in the district of Hartberg in the Austrian state of Styria.",2,REFUTES,"Steyr M1912, Steyr Mannlicher",0.562499995239258,0.72,0.46153846153846156,0.37974683067457143,0.4838709677419355,0.3125,0.531249995239258,0.68,0.4358974358974359
"[Æthelwulf of Berkshire] He received a land grant in 843/44 from Brihtwulf, king of Mercia; and lost his life at the Battle of Reading. [Battle of Reading (871)] The first Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire.","æthelwulf (c. 795 – 858) was King of Wessex from 830 to 858 and fought in the Battle of Reading (871) against the Vikings. [Battle of Reading (871)] The Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire, between the Vikings and the army of Æthelwulf of Berkshire. Æthelwulf lost his life in the battle at the age of 47.",2,REFUTES,"Æthelwulf of Berkshire, Battle of Reading (871)",0.6352941127031143,0.574468085106383,0.7105263157894737,0.47787610133604824,0.4090909090909091,0.574468085106383,0.6352941127031143,0.574468085106383,0.7105263157894737
"[Municipality of Concord] In 2000, it merged with Drummoyne Council to become the City of Canada Bay Council. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.","[Concord, New South Wales] Concord is a suburb in the inner-west of Sydney, New South Wales, Australia. [Drummoyne Council] Drummoyne is a suburb in the Inner West of Sydney, New South Wales, Australia. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.",2,REFUTES,"Municipality of Concord, City of Canada Bay",0.7213114704219297,0.7586206896551724,0.6875,0.6111111061149691,0.6285714285714286,0.5945945945945946,0.7213114704219297,0.7586206896551724,0.6875
"[Eastern Air Lines Shuttle] Eastern Air Lines Shuttle (or Eastern Air Shuttle) was the brand name of Eastern's air shuttle. [Eastern Air Lines Shuttle] It began operations on April 30, 1961 and was sold in 1989 to Donald Trump, and later became the Trump Shuttle. [American Airlines Shuttle] American Airlines Shuttle is the brand name for American Airlines' hourly air shuttle service operating in the Northeastern United States.","[Vernon Jordan] Vernon Eulace Jordan Jr. ( ; ] ; born August 15, 1935) is an American businessman, former government official, and civil rights leader. [Donald Trump] Donald John Trump ( ; ] ; born June 14, 1946) is an American business magnate, television personality, and politician. [New York Air] New York Air (now known as JetBlue) is a defunct airline that operated from 1979 until it was acquired by Donald Trump in June 1989 and renamed Trump Shuttle. [Vernon Jordan] Jordan served as a key advisor to President Jimmy Carter on issues related to civil rights and urban affairs. [Donald Trump] Trump was a prominent figure in the real estate and casino industries, and was the 45th President of the United States from 2017 to 2021.",2,REFUTES,"Eastern Air Lines Shuttle, American Airlines Shuttle",0.24242423793044082,0.1839080459770115,0.35555555555555557,0.05681817736118319,0.042735042735042736,0.0847457627118644,0.24242423793044082,0.1839080459770115,0.35555555555555557
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.","[Tribometer] Tribometer is a 1996 American comedy film directed by David M. Evans and starring Robert Carlyle, Ving Rhames, and Meat Loaf. [Dutch scientist] Wubbo de Boer (born 23 May 1953 in Amsterdam, Netherlands) is a Dutch scientist, engineer, and inventor. He is known for his work on the Tribometer, a device that measures the tribology of surfaces in contact.",2,REFUTES,"Pieter van Musschenbroek, Tribometer",0.2626262576390165,0.25,0.2765957446808511,0.07339449043346553,0.06896551724137931,0.0784313725490196,0.24242423743699634,0.23076923076923078,0.2553191489361702
"[Svetlana Zakharova (athlete)] She won several international marathons, such as: the Honolulu Marathon (1997, 2002 and 2009), the Chicago Marathon (2003) and the Boston Marathon (2003). [Honolulu Marathon] The Honolulu Marathon (branded JAL Honolulu Marathon for sponsorship reasons) is a major 26.2 mi marathon in Honolulu, Hawaii.","[Svetlana Zakharova] Svetlana Anatolevna Zakharova (Russian: ; born 21 August 1984 in Moscow) is a Russian long-distance runner who specializes in the marathon. [Honolulu Marathon] The Honolulu Marathon is an annual marathon in Honolulu, Hawaii, held every year in December since 1978.",2,REFUTES,"Honolulu Marathon, Svetlana Zakharova (athlete)",0.3466666616675556,0.35135135135135137,0.34210526315789475,0.16470587735916972,0.17073170731707318,0.1590909090909091,0.3466666616675556,0.35135135135135137,0.34210526315789475
"['S Wonderful] It was introduced in the Broadway musical ""Funny Face"" (1927) by Adele Astaire and Allen Kearns. [Adele Astaire] Adele, Lady Charles Cavendish (born Adele Marie Austerlitz; September 10, 1896 – January 25, 1981) was an American dancer, stage actress and singer.","[Tomoko Kawase] Tomoko Kawase ( ; ] ; September 10, 1896 – August 27, 1985) was a Japanese actress, singer and dancer. [Funny Face] Funny Face is a 1957 American romantic comedy film directed by Frank Capra, produced by Robert R. Blackwell, and starring Audrey Hepburn, Gary Cooper, and Maurice Chevalier.",2,REFUTES,"'S Wonderful, Adele Astaire",0.20930232060573295,0.1956521739130435,0.225,0.06521738634215539,0.06,0.07142857142857142,0.20930232060573295,0.1956521739130435,0.225
"[Ralf D. Bode] Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"". [Coal Miner's Daughter (film)] It stars Sissy Spacek as Loretta, a role that earned her the Academy Award for Best Actress.","[Rebecca (1980 film)] Rebecca is a 1980 British horror film directed by Irvin Kirshner and starring Lyle Waggoner, Sam J. Jones, and Sissy Spacek. [Robert Stack] Robert Urich (June 14, 1946 – December 23, 1989) was an American actor best known for his role as Chet Ripley on the TV series The Rockford Files.",2,REFUTES,"Coal Miner's Daughter (film), Ralf D. Bode",0.28282827785328035,0.2641509433962264,0.30434782608695654,0.07843136755670926,0.07547169811320754,0.08163265306122448,0.26262625765126013,0.24528301886792453,0.2826086956521739
