True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Collective for Living Cinema] The Collective for Living Cinema was an outpost of avant-garde cinema located on White Street in Lower Manhattan in the United States of America. [Dziga Vertov] Dziga Vertov (Russian: Дзига Вертов ; born David Abelevich Kaufman, Russian: Дави́д А́белевич Ка́уфман , and also known as Denis Kaufman; 2 January 1896 – 12 February 1954) was a Soviet pioneer documentary film and newsreel director, as well as a cinema theorist. [Made in Texas] In October 1981, director Jonathan Demme presented the Made in Texas - New Films From Austin series at the Collective for Living Cinema in New York City. [Italian futurism in cinema] It influenced Russian Futurist cinema (Lev Kuleshov, Dziga Vertov, Sergei Eisenstein, Vsevolod Pudovkin, Aleksandr Dovzhenko) and German Expressionism.","[Jonathan Demme] Jonathan Daniel Demme (December 27, 1944 – April 26, 2017) was an American film director, producer, and screenwriter. [Made in Texas] Made in Texas is a 1993 American comedy-drama film directed by Jonathan Demme and starring Jason Patric, Jodie Foster, and Jeff Bridges. [Denis Kaufman] Denis John Kaufman (February 15, 1926 – June 19, 2018) was a British-American filmmaker, producer, and screenwriter. He was known for his work on the films, A Clockwork Orange (1971), The Man Who Fell to Earth (1976), and Barbarella (1968). [Italian futurism in cinema] Italian futurism was a cultural and artistic movement that emerged in Italy in the early 20th century, characterized by a fascination with technology, speed, and the machine age. It had a significant influence on the development of cinema, particularly in the early years of the medium.",4,REFUTES,"Made in Texas, Collective for Living Cinema, Dziga Vertov, Italian futurism in cinema",0.24630541371933323,0.24509803921568626,0.24752475247524752,0.08799999500800029,0.08461538461538462,0.09166666666666666,0.22660098022179634,0.22549019607843138,0.22772277227722773
"[Reno–Tahoe International Airport] Reno–Tahoe International Airport (IATA: RNO, ICAO: KRNO, FAA LID: RNO) is a public and military use airport located three nautical miles (6 km) southeast of downtown Reno, in Washoe County, Nevada. [Reno–Tahoe International Airport] It is the state's second busiest commercial airport after McCarran International Airport in Las Vegas. [Reno–Tahoe International Airport] It is named after Jesse L. Reno and Lake Tahoe. [Jesse L. Reno] Jesse Lee Reno (April 20, 1823 – September 14, 1862) was a career United States Army officer who served in the Mexican–American War, the Utah War, the western frontier, and as a Union General during the American Civil War. [Fort Reno (Oklahoma)] It is named for General Jesse L. Reno, who died at the Battle of South Mountain in the American Civil War. [Frank A. Keating] Major General Frank Augustus Keating (February 4, 1895 – April 28, 1973) was a career officer of the United States Army who commanded the 102nd Infantry Division during World War II, was Governor of the U.S. Zone of Germany, and was Chief U.S. Military Advisor to Korea.","Frank A. Keating (born October 27, 1950) is a former United States Air Force officer, businessman, and politician from Oklahoma. [Frank A. Keating] Frank A. Keating (born September 22, 1899, died March 27, 1980) was a highly decorated officer in the United States Army Air Corps during World War II. [Fort Reno] Fort Reno is a former United States Army post established in 1874 and located in Oklahoma City, Oklahoma.",4,REFUTES,"Reno–Tahoe International Airport, Jesse L. Reno, Fort Reno (Oklahoma), Frank A. Keating",0.29090908673351706,0.4897959183673469,0.20689655172413793,0.0904977336008683,0.16666666666666666,0.062111801242236024,0.29090908673351706,0.4897959183673469,0.20689655172413793
"[Red House Painters] Red House Painters were an American rock band, formed in San Francisco, California in 1988. [Red House Painters] Guitarists Gorden Mack and Phil Carney both performed with the band during separate six-year tenures. [Daughtry (band)] Daughtry is an American rock band formed and fronted by namesake Chris Daughtry, who was a finalist on the fifth season of ""American Idol"". [Billy Anderson (producer)] He has worked with hundreds of bands over the past 29 years, including Neurosis, Swans, Melvins, Jawbreaker, Sleep, Brutal Truth, Buzzoven, Fantômas, Agalloch, Cattle Decapitation, Mr. Bungle, Asunder and Red House Painters. [Break the Spell Tour] Break the Spell Tour was the second headlining tour from record breaking American rock band Daughtry.","[Billy Anderson] Billy Anderson (born 1955) is an American punk rock musician and record producer. [Gorden Mack] Gorden Mack is a guitarist and songwriter for the punk rock band, The Distillers. [Break the Spell Tour] The Break the Spell Tour was a concert tour by the punk rock band, The Distillers, in support of their album, ""Distillator"".",4,REFUTES,"Red House Painters, Daughtry (band), Break the Spell Tour, Billy Anderson (producer)",0.34848484409205693,0.5348837209302325,0.25842696629213485,0.1401273841940851,0.22,0.102803738317757,0.31818181378902666,0.4883720930232558,0.23595505617977527
"[MedStar Georgetown University Hospital] It is a not-for-profit, acute care teaching and research facility located in the Georgetown neighborhood of the Northwest Quadrant of Washington, D.C. MedStar Georgetown is co-located with the Georgetown University Medical Center and is affiliated with the Georgetown University School of Medicine. [Howard University Hospital] Howard University Hospital, previously known as Freedmen's Hospital, is a major hospital lcated in Washington, D.C., built on the site of the previous Griffith Stadium. [Michael Zasloff] He is currently Scientific Director, MedStar-Georgetown Transplant Institute, Georgetown University Hospital. [Haskell Small] Haskell ""Hal"" Small, born 3 June 1948, is a composer, pianist, and music teacher in Washington, D.C.","Howard University Hospital is a 357-bed teaching hospital located in Washington, D.C. [Howard University Hospital] Howard University Hospital is a 357-bed teaching hospital located in Washington, D.C. [Michael Zasloff] Michael Zasloff is a biochemist and former Scientific Director at the National Cancer Institute (NCI). [Regional Medical Center] Regional Medical Center is a healthcare facility located in a specific city or region. [Haskell Small] Haskell Small is a fictional character in the TV series The Good Place.",4,REFUTES,"Howard University Hospital, MedStar Georgetown University Hospital, Michael Zasloff, Haskell Small",0.4032258015816858,0.4807692307692308,0.3472222222222222,0.20645160812986485,0.26229508196721313,0.1702127659574468,0.4032258015816858,0.4807692307692308,0.3472222222222222
"[Morgan Llywelyn] Morgan Llywelyn (born December 3, 1937) is an American-Irish historical fantasy, historical fiction, and historical non-fiction writer. [Robert Jordan] James Oliver Rigney Jr. (October 17, 1948 – September 16, 2007), better known by his pen name Robert Jordan, was an American author of epic fantasy. [Lion of Ireland] Lion of Ireland, by the American-Irish author Morgan Llywelyn, is a novel about the life of the Irish hero and High King Brian Boru. [One Power] In The Wheel of Time fantasy series by Robert Jordan, the One Power is a supernatural force which some characters can harness to perform feats of (magic).","[Robert E. Howard] Robert E. Howard (July 22, 1906 – March 11, 1939) was an American writer who created the character of Conan the Barbarian and wrote many other works of fantasy, science fiction, and pulp fiction. [Lion of Ireland] Lion of Ireland is a historical novel by Finnegans Wake author James Joyce, first published in 1914. [Wheel of Time] The Wheel of Time is a high fantasy epic series of novels by American author James Oliver Rigney, Jr. (August 1, 1948 – February 16, 2007), better known by his pen name Robert Jordan.",4,REFUTES,"Lion of Ireland, Robert Jordan, Morgan Llywelyn, One Power",0.4871794821827745,0.5,0.475,0.23036648715769864,0.24175824175824176,0.22,0.43589743090072325,0.4473684210526316,0.425
"[Nam Woo-hyun] Nam Woo-hyun (Hangul: 남우현 ; Hanja: 南優賢 ; born February 8, 1991), commonly known by his mononym Woohyun, is a South Korean singer and actor with the boy band Infinite. [Eddie Vedder] Eddie Vedder (born Edward Louis Severson; December 23, 1964) is an American musician, singer and songwriter best known as a member of the rock band Pearl Jam, with whom he performs lead vocals and is one of three guitarists. [Write.. (EP)] Write. [Write.. (EP)] . [Write.. (EP)] is the debut extended play by South Korean singer Woohyun. [Bad Radio] The band is most notable for having featured future Pearl Jam vocalist Eddie Vedder as its lead singer from 1988–1990.","[Bad Radio] Bad Radio is an American indie rock band from Denver, Colorado, formed in 1994. [Write.. (EP)] Write.. is the debut extended play (EP) by the American indie rock band Bad Radio, released in 1995 on the label, Sub Pop. [Bad Radio] The band was formed in 1994 by lead singer and guitarist, Jeff Tweedy. [Jeff Tweedy] Jeffrey ""Jeff"" Tweedy (born August 25, 1967) is an American singer-songwriter, guitarist, and record producer. He is best known as the lead singer and guitarist of the rock band Wilco, but has also released music under his own name and as a member of the band Uncle Tupelo. [Bad Radio] Bad Radio was formed in 1994 by Tweedy, along with guitarist/vocalist Mike Slamecka, bassist/vocalist John Stirratt, and drummer/vocalist Don Blanchard. [Bad Radio] The band released their debut EP, Write.., in 1995 on the label Sub Pop.",4,REFUTES,"Nam Woo-hyun, Eddie Vedder, Write.. (EP), Bad Radio",0.3452380902409297,0.3372093023255814,0.35365853658536583,0.18834080219188012,0.17796610169491525,0.2,0.3095238045266441,0.3023255813953488,0.3170731707317073
"[Lori Swanson] Lori Swanson (born December 16, 1966) from Eagan, Minnesota is the Attorney General of the US state of Minnesota. [Eagan, Minnesota] Eagan is a city in Dakota County, Minnesota, United States. [Minnesota Attorney General election, 2010] Incumbent Lori Swanson of the Minnesota Democratic–Farmer–Labor Party (DFL) won reelection to a second term. [G. Aaron Youngquist] He served as Minnesota Attorney General and as the Assistant U.S. Attorney General who successfully prosecuted Al Capone for federal income tax evasion.","[Aaron Youngquist] Aaron Youngquist is a Minnesota politician from Eagan, Minnesota. [Dakota County] Dakota County is a county located in the U.S. state of Minnesota.",4,REFUTES,"G. Aaron Youngquist, Minnesota Attorney General election, 2010, Eagan, Minnesota, Lori Swanson",0.3373493936942953,0.6363636363636364,0.22950819672131148,0.12244897589337787,0.25,0.08108108108108109,0.28915662260995795,0.5454545454545454,0.19672131147540983
"[Giacomo Meyerbeer] Giacomo Meyerbeer (born Jacob Liebmann Beer; 5 September 1791 – 2 May 1864) was a German opera composer of Jewish birth who has been described as perhaps the most successful stage composer of the nineteenth century. [Wolfgang Amadeus Mozart] Wolfgang Amadeus Mozart ( ; ; ] ; 27 January 1756 – 5 December 1791), baptised as Johannes Chrysostomus Wolfgangus Theophilus Mozart, was a prolific and influential composer of the Classical era. [L'esule di Granata] L'esule di Granata (""The exile of Granada"") is a ""melodramma serio"" (serious opera ) in two acts by Giacomo Meyerbeer. [Serenade No. 6 (Mozart)] The Serenade No. 6 for Orchestra in D major K. 239, ""Serenata notturna"", was written by Wolfgang Amadeus Mozart in Salzburg, in 1776.",[Mozart] Wolfgang Amadeus Mozart (27 January 1756 – 5 December 1791) was a composer from the 18th century. [L'esule di Granata] L'esule di Granata is the Brazilian national anthem.,4,REFUTES,"Wolfgang Amadeus Mozart, L'esule di Granata, Giacomo Meyerbeer, Serenade No. 6 (Mozart)",0.3166666631791667,0.7037037037037037,0.20430107526881722,0.16901408134100382,0.42857142857142855,0.10526315789473684,0.3166666631791667,0.7037037037037037,0.20430107526881722
"[Wenling] Wenling (Wenling dialect: Uen-lin Zy ] ; ) is a coastal county-level city in the municipal region of Taizhou, in southeastern Zhejiang province, China. [Xinzheng] Xinzheng () is a small county-level city of Zhengzhou in the south of Henan province of Central China. [Jiangxia Tidal Power Station] The Jiangxia Tidal Power Station (江厦潮汐电站) is the fourth largest tidal power station in the world, located in Wuyantou, Wenling City, Zhejiang Province, China. [SIAS International University] Sias is located in the ancient city of Xinzheng, near Henan's capital, Zhengzhou.","[Jiangxia Tidal Power Station] The Jiangxia Tidal Power Station is a tidal power station located in Zhejiang Province, China. [SIAS International University] SIAS International University is a private university located in New York City. New York City is a city in the state of New York in the United States of America.",4,REFUTES,"SIAS International University, Wenling, Xinzheng, Jiangxia Tidal Power Station",0.4893616975101857,0.6764705882352942,0.38333333333333336,0.29508196264848163,0.4186046511627907,0.22784810126582278,0.4893616975101857,0.6764705882352942,0.38333333333333336
"[Dan McCafferty] William Daniel ""Dan"" McCafferty (born 14 October 1946, Dunfermline, Scotland) is a Scottish vocalist, best known as the lead singer for the Scottish hard rock band Nazareth from its founding in 1968 to his retirement from touring with the band in 2013. [Eddie Vedder] Eddie Vedder (born Edward Louis Severson; December 23, 1964) is an American musician, singer and songwriter best known as a member of the rock band Pearl Jam, with whom he performs lead vocals and is one of three guitarists. [Rock 'n' Roll Telephone] It is their last album with original singer Dan McCafferty who left the group before its release. [Billy Rankin (guitarist)] Best known for his work with Nazareth (1980–83 & 1990–94), he also had a successful solo career, including a US hit single ""Baby Come Back"".","[Billy Rankin] Billy Rankin is a fictional character in the 1996 film Airheads. [Eddie Vedder] Eddie Vedder (born Edward Louis Severson III; December 23, 1964 in Evanston, Illinois, USA) is an American musician, singer-songwriter, and actor best known for being the lead vocalist and one of the founding members of the American rock band Pearl Jam. [Rock 'n' Roll Telephone] Rock 'n' Roll Telephone is the fifth studio album by the American rock band, The Cult, released in 1997.",4,REFUTES,"Eddie Vedder, Rock 'n' Roll Telephone, Dan McCafferty, Billy Rankin (guitarist)",0.41975308166666664,0.5396825396825397,0.3434343434343434,0.20588234831795477,0.28378378378378377,0.16153846153846155,0.40740740265432096,0.5238095238095238,0.3333333333333333
